2019-09-26T09:13:42.45005162Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:13:42.449986Z"}
2019-09-26T09:13:54.181076711Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:13:54.180879Z"}
2019-09-26T09:14:12.453472303Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:14:12.453399Z"}
2019-09-26T09:14:24.179373076Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:14:24.179292Z"}
2019-09-26T09:14:42.450932093Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:14:42.450840Z"}
2019-09-26T09:14:54.177941514Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:14:54.177698Z"}
2019-09-26T09:15:12.456048718Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:15:12.455969Z"}
2019-09-26T09:15:24.180573779Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:15:24.180473Z"}
2019-09-26T09:15:42.450243676Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:15:42.450134Z"}
2019-09-26T09:15:54.183129234Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:15:54.183043Z"}
2019-09-26T09:16:12.452372638Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:16:12.452233Z"}
2019-09-26T09:16:24.177749033Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:16:24.177674Z"}
2019-09-26T09:16:42.455638532Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:16:42.455559Z"}
2019-09-26T09:16:54.179444325Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:16:54.179289Z"}
2019-09-26T09:17:12.451364992Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:17:12.451268Z"}
2019-09-26T09:17:24.18067219Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:17:24.180592Z"}
2019-09-26T09:17:42.449607019Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:17:42.449504Z"}
2019-09-26T09:17:54.18192413Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:17:54.181836Z"}
2019-09-26T09:18:12.455377696Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:18:12.455296Z"}
2019-09-26T09:18:24.179390009Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:18:24.179293Z"}
2019-09-26T09:18:42.450576098Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:18:42.450491Z"}
2019-09-26T09:18:54.182317873Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:18:54.182240Z"}
2019-09-26T09:19:12.450253195Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:19:12.450166Z"}
2019-09-26T09:19:24.182372462Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:19:24.182281Z"}
2019-09-26T09:19:42.451404004Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:19:42.451312Z"}
2019-09-26T09:19:54.179597121Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:19:54.179510Z"}
2019-09-26T09:20:12.451347826Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:20:12.451253Z"}
2019-09-26T09:20:24.177552703Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:20:24.177479Z"}
2019-09-26T09:20:42.449306461Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:20:42.449168Z"}
2019-09-26T09:20:54.191960459Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:20:54.191001Z"}
2019-09-26T09:21:12.448115268Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:21:12.448023Z"}
2019-09-26T09:21:24.178953138Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:21:24.178541Z"}
2019-09-26T09:21:42.459160835Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:21:42.459080Z"}
2019-09-26T09:21:54.177848349Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:21:54.177750Z"}
2019-09-26T09:22:12.449744276Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:22:12.449654Z"}
2019-09-26T09:22:24.178939958Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:22:24.178842Z"}
2019-09-26T09:22:42.447773255Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:22:42.447646Z"}
2019-09-26T09:22:54.178946263Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:22:54.178345Z"}
2019-09-26T09:23:12.449687696Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:23:12.449435Z"}
2019-09-26T09:23:24.180780919Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:23:24.180692Z"}
2019-09-26T09:23:42.450090678Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:23:42.450007Z"}
2019-09-26T09:23:54.17743885Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:23:54.177352Z"}
2019-09-26T09:24:12.45403655Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:24:12.452997Z"}
2019-09-26T09:24:24.178277326Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:24:24.178179Z"}
2019-09-26T09:24:42.45094125Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:24:42.450849Z"}
2019-09-26T09:24:54.182785212Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:24:54.182692Z"}
2019-09-26T09:25:12.448943236Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:25:12.448851Z"}
2019-09-26T09:25:24.178072167Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:25:24.177890Z"}
2019-09-26T09:25:42.451450416Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:25:42.451367Z"}
2019-09-26T09:25:54.17702378Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:25:54.176956Z"}
2019-09-26T09:26:12.447151918Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:26:12.447066Z"}
2019-09-26T09:26:24.180952022Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:26:24.180059Z"}
2019-09-26T09:26:42.45582908Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:26:42.455717Z"}
2019-09-26T09:26:54.181465412Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:26:54.181373Z"}
2019-09-26T09:27:12.447359198Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:27:12.447280Z"}
2019-09-26T09:27:24.178193848Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:27:24.178078Z"}
2019-09-26T09:27:42.447994646Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:27:42.447867Z"}
2019-09-26T09:27:54.17770976Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:27:54.177636Z"}
2019-09-26T09:28:12.447684916Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:28:12.447558Z"}
2019-09-26T09:28:24.180328132Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:28:24.180180Z"}
2019-09-26T09:28:42.448585998Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:28:42.448474Z"}
2019-09-26T09:28:54.179206462Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:28:54.179102Z"}
2019-09-26T09:29:12.44719138Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:29:12.447103Z"}
2019-09-26T09:29:24.179953621Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:29:24.179857Z"}
2019-09-26T09:29:42.454842796Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:29:42.454774Z"}
2019-09-26T09:29:54.176194441Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:29:54.176107Z"}
2019-09-26T09:30:12.446904292Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:30:12.446793Z"}
2019-09-26T09:30:24.177364599Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:30:24.177248Z"}
2019-09-26T09:30:42.448728592Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:30:42.448653Z"}
2019-09-26T09:30:54.179964398Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:30:54.179084Z"}
2019-09-26T09:31:12.445410562Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:31:12.445329Z"}
2019-09-26T09:31:24.17833657Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:31:24.178234Z"}
2019-09-26T09:31:42.447105334Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:31:42.447012Z"}
2019-09-26T09:31:54.176942994Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:31:54.176838Z"}
2019-09-26T09:32:12.445671662Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:32:12.445587Z"}
2019-09-26T09:32:24.175357596Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:32:24.175255Z"}
2019-09-26T09:32:42.445008698Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:32:42.444880Z"}
2019-09-26T09:32:54.175013319Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:32:54.174102Z"}
2019-09-26T09:33:12.448052003Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:33:12.447973Z"}
2019-09-26T09:33:24.174194094Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:33:24.174104Z"}
2019-09-26T09:33:42.446950943Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:33:42.446177Z"}
2019-09-26T09:33:54.174948439Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:33:54.174550Z"}
2019-09-26T09:34:12.449472521Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:34:12.449364Z"}
2019-09-26T09:34:24.177388484Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:34:24.177232Z"}
2019-09-26T09:34:42.45753181Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:34:42.456903Z"}
2019-09-26T09:34:54.174939781Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:34:54.174776Z"}
2019-09-26T09:35:12.451361694Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:35:12.451259Z"}
2019-09-26T09:35:24.176737382Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:35:24.176639Z"}
2019-09-26T09:35:42.444495791Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:35:42.444370Z"}
2019-09-26T09:35:54.180513794Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:35:54.177532Z"}
2019-09-26T09:36:12.446941937Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:36:12.446194Z"}
2019-09-26T09:36:24.176981897Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:36:24.176327Z"}
2019-09-26T09:36:42.460015985Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:36:42.459868Z"}
2019-09-26T09:36:54.175958588Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:36:54.175609Z"}
2019-09-26T09:37:12.447964285Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:37:12.447555Z"}
2019-09-26T09:37:24.176968976Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:37:24.176069Z"}
2019-09-26T09:37:42.446091151Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:37:42.446009Z"}
2019-09-26T09:37:54.18098891Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:37:54.180851Z"}
2019-09-26T09:38:12.444152048Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:38:12.444057Z"}
2019-09-26T09:38:24.180763405Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:38:24.180687Z"}
2019-09-26T09:38:42.444657922Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:38:42.444567Z"}
2019-09-26T09:38:54.174985711Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:38:54.174215Z"}
2019-09-26T09:39:12.445362533Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:39:12.445278Z"}
2019-09-26T09:39:24.174094226Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:39:24.174012Z"}
2019-09-26T09:39:42.447959095Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:39:42.446930Z"}
2019-09-26T09:39:54.177939732Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:39:54.177832Z"}
2019-09-26T09:40:12.447955363Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:40:12.447449Z"}
2019-09-26T09:40:24.174314285Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:40:24.174219Z"}
2019-09-26T09:40:42.445351352Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:40:42.445189Z"}
2019-09-26T09:40:54.181882227Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:40:54.181791Z"}
2019-09-26T09:41:12.457567569Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:41:12.457463Z"}
2019-09-26T09:41:24.17339495Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:41:24.172899Z"}
2019-09-26T09:41:42.444406549Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:41:42.444312Z"}
2019-09-26T09:41:54.174700662Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:41:54.174545Z"}
2019-09-26T09:42:13.421418092Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:42:13.421296Z"}
2019-09-26T09:42:24.172971065Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:42:24.172214Z"}
2019-09-26T09:42:42.448231392Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:42:42.448112Z"}
2019-09-26T09:42:54.186222305Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:42:54.186082Z"}
2019-09-26T09:43:12.444870719Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:43:12.444748Z"}
2019-09-26T09:43:24.171763404Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:43:24.171686Z"}
2019-09-26T09:43:42.443502545Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:43:42.443061Z"}
2019-09-26T09:43:54.17097278Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:43:54.170896Z"}
2019-09-26T09:44:12.445562863Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:44:12.445479Z"}
2019-09-26T09:44:24.180830629Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:44:24.180732Z"}
2019-09-26T09:44:42.444458889Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:44:42.444387Z"}
2019-09-26T09:44:54.172443137Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:44:54.172360Z"}
2019-09-26T09:45:12.44300787Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:45:12.442897Z"}
2019-09-26T09:45:24.172706827Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:45:24.172629Z"}
2019-09-26T09:45:42.442652383Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:45:42.442565Z"}
2019-09-26T09:45:54.174365845Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:45:54.174295Z"}
2019-09-26T09:46:12.455246957Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:46:12.455149Z"}
2019-09-26T09:46:24.172635406Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:46:24.172558Z"}
2019-09-26T09:46:42.448155524Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:46:42.447927Z"}
2019-09-26T09:46:54.171773998Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:46:54.170178Z"}
2019-09-26T09:47:12.450719622Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:47:12.450589Z"}
2019-09-26T09:47:24.171929784Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:47:24.171833Z"}
2019-09-26T09:47:42.445765712Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:47:42.445665Z"}
2019-09-26T09:47:54.172334839Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:47:54.172269Z"}
2019-09-26T09:48:12.442378991Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:48:12.442287Z"}
2019-09-26T09:48:24.173473898Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:48:24.173387Z"}
2019-09-26T09:48:42.443900741Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:48:42.443788Z"}
2019-09-26T09:48:54.171894948Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:48:54.170872Z"}
2019-09-26T09:49:12.447593878Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:49:12.447503Z"}
2019-09-26T09:49:24.171592098Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:49:24.171504Z"}
2019-09-26T09:49:42.440951722Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:49:42.440843Z"}
2019-09-26T09:49:54.185267917Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:49:54.185139Z"}
2019-09-26T09:50:12.441938614Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:50:12.441836Z"}
2019-09-26T09:50:24.171542139Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:50:24.171446Z"}
2019-09-26T09:50:42.442819728Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:50:42.442735Z"}
2019-09-26T09:50:54.171385066Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:50:54.171312Z"}
2019-09-26T09:51:12.441850968Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:51:12.441636Z"}
2019-09-26T09:51:24.169938148Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:51:24.169668Z"}
2019-09-26T09:51:42.442037538Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:51:42.441896Z"}
2019-09-26T09:51:54.190944494Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:51:54.190053Z"}
2019-09-26T09:52:12.442942099Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:52:12.441966Z"}
2019-09-26T09:52:24.172946678Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:52:24.172313Z"}
2019-09-26T09:52:42.450431509Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:52:42.450347Z"}
2019-09-26T09:52:54.172959093Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:52:54.172676Z"}
2019-09-26T09:53:12.451502542Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:53:12.451402Z"}
2019-09-26T09:53:24.168965407Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:53:24.168874Z"}
2019-09-26T09:53:42.440378316Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:53:42.440300Z"}
2019-09-26T09:53:54.173497662Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:53:54.173407Z"}
2019-09-26T09:54:12.444870573Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:54:12.444782Z"}
2019-09-26T09:54:24.173372218Z {"component":"virt-handler","level":"info","msg":"No VMIs detected","pos":"prometheus.go:446","timestamp":"2019-09-26T09:54:24.173259Z"}
